kind,id,name,icon
item,fish_pie,Fish pie,i07/fishPie.png
item,anchovy_pizza,Anchovy pizza,i07/anchovyPizza.png
item,admiral_pie,Admiral pie,i07/admiralPie.png
item,summer_pie,Summer pie,i07/summerPie.png
item,monk_robe_top,Monk's robe top,i07/monksRobeTop.png
item,monk_robe_bottom,Monk's robe bottom,i07/monksRobe.png
item,holy_symbol,Holy symbol,i07/holySymbol.png
item,holy_mould,Holy mould,i07/holyMould.png
item,pet_elvarg,Elvarg pet,i07/elvargsHead.png
item,pet_obor,Obor pet,i07/hillGiantClub.png
item,pet_slashbash,Slash Bash pet,i07/zogreBones.png
item,pet_bktitan,Black Knight Titan pet,i07/blackKnightHelm.png
item,pet_trollking,Ice Troll King pet,i07/rockGolem.png
item,pet_bryophyta,Bryophyta pet,i07/tangleroot.png
item,pet_evilchicken,Evil Chicken pet,i07/evilChickensEgg.png
item,pet_scurrius,Scurrius pet,i07/scurry.png
item,pet_scorpia,Scorpia pet,i07/scorpiasOffspring.png
item,pet_eldric,Eldric the Ice King pet,i07/iceDiamond.png
item,pet_branda,Branda the Fire Queen pet,i07/fireOrb.png
item,pet_kbd,King Black Dragon pet,i07/princeBlackDragon.png
item,pet_sarachnis,Sarachnis pet,i07/sraracha.png
item,pet_skotizo,Skotizo pet,i07/skotos.png
item,pet_kalphitequeen,Kalphite Queen pet,i07/kalphitePrincess.png
item,pet_vorkath,Vorkath pet,i07/vorki.png
item,pet_vetion,Vet'ion pet,i07/vetionJr.png
item,pet_venenatis,Venenatis pet,i07/venenatisSpiderling.png
item,pet_callisto,Callisto pet,i07/callistoCub.png
item,pet_galvek,Galvek pet,i07/vorki.png
item,pet_graardor,General Graardor pet,i07/petGeneralGraardor.png
item,pet_kril,K'ril Tsutsaroth pet,i07/petKrilTsutsaroth.png
item,town_cloak_1,Town cloak 1,i07/ardougneCloak1.png
item,town_cloak_2,Town cloak 2,i07/ardougneCloak2.png
item,town_cloak_3,Town cloak 3,i07/ardougneCloak3.png
item,genie_lamp,Genie lamp,i07/lamp.png
item,clue_0,Clue scroll (easy),i07/clueScrollEasy.png
item,casket_0,Casket (easy),i07/rewardCasketEasy.png
item,clue_1,Clue scroll (medium),i07/clueScrollMedium.png
item,casket_1,Casket (medium),i07/rewardCasketMedium.png
item,clue_2,Clue scroll (hard),i07/clueScrollHard.png
item,casket_2,Casket (hard),i07/rewardCasketHard.png
item,spade,Spade,i07/spade.png
item,rune_full_helm_t,Rune full helm (t),i07/runeFullHelmT.png
item,rune_full_helm_g,Rune full helm (g),i07/runeFullHelmG.png
item,rune_platebody_t,Rune platebody (t),i07/runePlatebodyT.png
item,rune_platebody_g,Rune platebody (g),i07/runePlatebodyG.png
item,rune_platelegs_t,Rune platelegs (t),i07/runePlatelegsT.png
item,rune_platelegs_g,Rune platelegs (g),i07/runePlatelegsG.png
item,rune_plateskirt_t,Rune plateskirt (t),i07/runePlateskirtT.png
item,rune_plateskirt_g,Rune plateskirt (g),i07/runePlateskirtG.png
item,rune_kiteshield_t,Rune kiteshield (t),i07/runeKiteshieldT.png
item,rune_kiteshield_g,Rune kiteshield (g),i07/runeKiteshieldG.png
item,dharoks_helm,Dharok's helm,i07/dharoksHelm.png
item,dharoks_platebody,Dharok's platebody,i07/dharoksPlatebody.png
item,dharoks_platelegs,Dharok's platelegs,i07/dharoksPlatelegs.png
item,dharoks_greataxe,Dharok's greataxe,i07/dharoksGreataxe.png
item,guthans_helm,Guthan's helm,i07/guthansHelm.png
item,guthans_platebody,Guthan's platebody,i07/guthansPlatebody.png
item,guthans_chainskirt,Guthan's chainskirt,i07/guthansChainskirt.png
item,guthans_warspear,Guthan's warspear,i07/guthansWarspear.png
item,torags_helm,Torag's helm,i07/toragsHelm.png
item,torags_platebody,Torag's platebody,i07/toragsPlatebody.png
item,torags_platelegs,Torag's platelegs,i07/toragsPlatelegs.png
item,torags_hammers,Torag's hammers,i07/toragsHammers.png
item,veracs_helm,Verac's helm,i07/veracsHelm.png
item,veracs_brassard,Verac's brassard,i07/veracsBrassard.png
item,veracs_plateskirt,Verac's plateskirt,i07/veracsPlateskirt.png
item,veracs_flail,Verac's flail,i07/veracsFlail.png
item,karils_coif,Karil's coif,i07/karilsCoif.png
item,karils_leathertop,Karil's leathertop,i07/karilsLeathertop.png
item,karils_leatherskirt,Karil's leatherskirt,i07/karilsLeatherskirt.png
item,karils_crossbow,Karil's crossbow,i07/karilsCrossbow.png
item,ahrims_hood,Ahrim's hood,i07/ahrimsHood.png
item,ahrims_robetop,Ahrim's robetop,i07/ahrimsRobetop.png
item,ahrims_robeskirt,Ahrim's robeskirt,i07/ahrimsRobeskirt.png
item,ahrims_staff,Ahrim's staff,i07/ahrimsStaff.png
item,armadyl_godsword,Armadyl godsword,i07/armadylGodsword.png
item,bandos_godsword,Bandos godsword,i07/bandosGodsword.png
item,saradomin_godsword,Saradomin godsword,i07/saradominGodsword.png
item,zamorak_godsword,Zamorak godsword,i07/zamorakGodsword.png
item,bandos_chestplate,Bandos chestplate,i07/bandosChestplate.png
item,bandos_tassets,Bandos tassets,i07/bandosTassets.png
item,bandos_boots,Bandos boots,i07/bandosBoots.png
item,armadyl_helmet,Armadyl helmet,i07/armadylHelmet.png
item,armadyl_chestplate,Armadyl chestplate,i07/armadylChestplate.png
item,armadyl_chainskirt,Armadyl chainskirt,i07/armadylChainskirt.png
item,abyssal_dagger,Abyssal dagger,i07/abyssalDagger.png
item,abyssal_bludgeon,Abyssal bludgeon,i07/abyssalBludgeon.png
item,abyssal_tentacle,Abyssal tentacle,i07/abyssalTentacle.png
item,zamorakian_spear,Zamorakian spear,i07/zamorakianSpear.png
item,toktz_xil_ak,Toktz-xil-ak,i07/toktzXilAk.png
item,tzhaar_ket_om,Tzhaar-ket-om,i07/tzhaarKetOm.png
item,amulet_of_fury,Amulet of fury,i07/amuletOfFury.png
item,amulet_of_torture,Amulet of torture,i07/amuletOfTorture.png
item,necklace_of_anguish,Necklace of anguish,i07/necklaceOfAnguish.png
item,occult_necklace,Occult necklace,i07/occultNecklace.png
item,berserker_necklace,Berserker necklace,i07/berserkerNecklace.png
item,berserker_ring,Berserker ring,i07/berserkerRing.png
item,warrior_ring,Warrior ring,i07/warriorRing.png
item,archers_ring,Archers ring,i07/archersRing.png
item,seers_ring,Seers ring,i07/seersRing.png
item,primordial_boots,Primordial boots,i07/primordialBoots.png
item,pegasian_boots,Pegasian boots,i07/pegasianBoots.png
item,eternal_boots,Eternal boots,i07/eternalBoots.png
item,ranger_boots,Ranger boots,i07/rangerBoots.png
item,fire_cape,Fire cape,i07/fireCape.png
item,avas_assembler,Ava's assembler,i07/avasAssembler.png
item,saradomin_cape,Saradomin cape,i07/saradominCape.png
item,zamorak_cape,Zamorak cape,i07/zamorakCape.png
item,guthix_cape,Guthix cape,i07/guthixCape.png
item,armadyl_crossbow,Armadyl crossbow,i07/armadylCrossbow.png
item,dragon_hunter_crossbow,Dragon hunter crossbow,i07/dragonHunterCrossbow.png
item,toxic_blowpipe,Toxic blowpipe,i07/toxicBlowpipe.png
item,twisted_bow,Twisted bow,i07/twistedBow.png
item,crystal_bow,Crystal bow,i07/crystalBow.png
item,crystal_shield,Crystal shield,i07/crystalShield.png
item,infinity_hat,Infinity hat,i07/infinityHat.png
item,infinity_top,Infinity top,i07/infinityTop.png
item,infinity_bottoms,Infinity bottoms,i07/infinityBottoms.png
item,infinity_boots,Infinity boots,i07/infinityBoots.png
item,ancestral_hat,Ancestral hat,i07/ancestralHat.png
item,ancestral_robe_top,Ancestral robe top,i07/ancestralRobeTop.png
item,ancestral_robe_bottom,Ancestral robe bottom,i07/ancestralRobeBottom.png
item,ancient_staff,Ancient staff,i07/ancientStaff.png
item,staff_of_the_dead,Staff of the dead,i07/staffOfTheDead.png
item,toxic_staff_of_the_dead,Toxic staff of the dead,i07/toxicStaffOfTheDead.png
item,kodai_wand,Kodai wand,i07/kodaiWand.png
item,mages_book,Mage's book,i07/magesBook.png
item,trident_of_the_seas,Trident of the seas,i07/tridentOfTheSeas.png
item,third_age_full_helmet,3rd age full helmet,i07/_3rdAgeFullHelmet.png
item,third_age_platebody,3rd age platebody,i07/_3rdAgePlatebody.png
item,third_age_platelegs,3rd age platelegs,i07/_3rdAgePlatelegs.png
item,third_age_kiteshield,3rd age kiteshield,i07/_3rdAgeKiteshield.png
item,third_age_longsword,3rd age longsword,i07/_3rdAgeLongsword.png
item,third_age_range_coif,3rd age range coif,i07/_3rdAgeRangeCoif.png
item,third_age_range_top,3rd age range top,i07/_3rdAgeRangeTop.png
item,third_age_range_legs,3rd age range legs,i07/_3rdAgeRangeLegs.png
item,third_age_vambraces,3rd age vambraces,i07/_3rdAgeVambraces.png
item,third_age_bow,3rd age bow,i07/_3rdAgeBow.png
item,third_age_mage_hat,3rd age mage hat,i07/_3rdAgeMageHat.png
item,third_age_robe_top,3rd age robe top,i07/_3rdAgeRobeTop.png
item,third_age_robe,3rd age robe,i07/_3rdAgeRobe.png
item,third_age_wand,3rd age wand,i07/_3rdAgeWand.png
item,third_age_amulet,3rd age amulet,i07/_3rdAgeAmulet.png
skill,attack,Attack,c07/attackIcon.png
skill,strength,Strength,c07/strengthIcon.png
skill,defence,Defence,c07/defenceIcon.png
skill,ranged,Ranged,c07/rangedIcon.png
skill,prayer,Prayer,c07/prayerIcon.png
skill,magic,Magic,c07/magicIcon.png
skill,runecraft,Runecraft,c07/runecraftIcon.png
skill,construction,Construction,c07/constructionIcon.png
skill,hitpoints,Hitpoints,c07/hitpointsIcon.png
skill,agility,Agility,c07/agilityIcon.png
skill,herblore,Herblore,c07/herbloreIcon.png
skill,thieving,Thieving,c07/thievingIcon.png
skill,crafting,Crafting,c07/craftingIcon.png
skill,fletching,Fletching,c07/fletchingIcon.png
skill,slayer,Slayer,c07/slayerIcon.png
skill,hunter,Hunter,c07/hunterIcon.png
skill,mining,Mining,c07/miningIcon.png
skill,smithing,Smithing,c07/smithingIcon.png
skill,fishing,Fishing,c07/fishingIcon.png
skill,cooking,Cooking,c07/cookingIcon.png
skill,firemaking,Firemaking,c07/firemakingIcon.png
skill,woodcutting,Woodcutting,c07/woodcuttingIcon.png
skill,farming,Farming,c07/farmingIcon.png
skill,sailing,Sailing,c07/sailing.png
prayer,thick_skin,Thick Skin,c07/thickSkin.png
prayer,burst_str,Burst of Str,c07/burstOfStrength.png
prayer,clarity,Clarity,c07/clarityOfThought.png
prayer,rock_skin,Rock Skin,c07/rockSkin.png
prayer,superhuman,Superhuman,c07/superhumanStrength.png
prayer,improved_refl,Improved Refl.,c07/improvedReflexes.png
prayer,steel_skin,Steel Skin,c07/steelSkin.png
prayer,ultimate_str,Ultimate Str,c07/ultimateStrength.png
prayer,rapid_heal,Rapid Heal,c07/rapidHeal.png
prayer,prot_magic,Protect Magic,c07/protectFromMagic.png
prayer,prot_missiles,Protect Missiles,c07/protectFromMissiles.png
prayer,prot_melee,Protect Melee,c07/protectFromMelee.png
prayer,eagle_eye,Eagle Eye,c07/eagleEye.png
prayer,mystic_might,Mystic Might,c07/mysticMight.png
prayer,sharp_eye,Sharp Eye,c07/sharpEye.png
prayer,mystic_will,Mystic Will,c07/mysticWill.png
prayer,rapid_restore,Rapid Restore,c07/rapidRestore.png
prayer,prot_item,Protect Item,c07/protectItem.png
prayer,hawk_eye,Hawk Eye,c07/hawkEye.png
prayer,mystic_lore,Mystic Lore,c07/mysticLore.png
prayer,incredible_refl,Incredible Refl.,c07/incredibleReflexes.png
prayer,retribution,Retribution,c07/retribution.png
prayer,redemption,Redemption,c07/redemption.png
prayer,preserve,Preserve,c07/preserve.png
prayer,chivalry,Chivalry,c07/chivalry.png
prayer,piety,Piety,c07/piety.png
prayer,rigour,Rigour,c07/rigour.png
prayer,augury,Augury,c07/augury.png
prayer,smite,Smite,c07/smite.png
spell,wind_strike,Wind Strike,c07/windStrike.png
spell,water_strike,Water Strike,c07/waterStrike.png
spell,earth_strike,Earth Strike,c07/earthStrike.png
spell,fire_strike,Fire Strike,c07/fireStrike.png
spell,wind_bolt,Wind Bolt,c07/windBolt.png
spell,water_bolt,Water Bolt,c07/waterBolt.png
spell,earth_bolt,Earth Bolt,c07/earthBolt.png
spell,fire_bolt,Fire Bolt,c07/fireBolt.png
spell,wind_blast,Wind Blast,c07/windBlast.png
spell,water_blast,Water Blast,c07/waterBlast.png
spell,earth_blast,Earth Blast,c07/earthBlast.png
spell,fire_blast,Fire Blast,c07/fireBlast.png
spell,wind_wave,Wind Wave,c07/windWave.png
spell,water_wave,Water Wave,c07/waterWave.png
spell,earth_wave,Earth Wave,c07/earthWave.png
spell,fire_wave,Fire Wave,c07/fireWave.png
spell,confuse,Confuse,c07/confuse.png
spell,weaken,Weaken,c07/weaken.png
spell,curse,Curse,c07/curse.png
spell,crumble_undead,Crumble Undead,c07/crumbleUndead.png
spell,bind,Bind,c07/bind.png
spell,snare,Snare,c07/snare.png
spell,entangle,Entangle,c07/entangle.png
uspell,lvl1Enchant,Lvl-1 Enchant,c07/lvl1Enchant.png
uspell,lvl2Enchant,Lvl-2 Enchant,c07/lvl2Enchant.png
uspell,lvl3Enchant,Lvl-3 Enchant,c07/lvl3Enchant.png
uspell,lvl4Enchant,Lvl-4 Enchant,c07/lvl4Enchant.png
uspell,lvl5Enchant,Lvl-5 Enchant,c07/lvl5Enchant.png
uspell,lvl6Enchant,Lvl-6 Enchant,c07/lvl6Enchant.png
uspell,lowLevelAlchemy,Low Level Alchemy,c07/lowLevelAlchemy.png
uspell,superheatItem,Superheat Item,c07/superheatItem.png
uspell,highLevelAlchemy,High Level Alchemy,c07/highLevelAlchemy.png
uspell,telekineticGrab,Telekinetic Grab,c07/telekineticGrab.png
uspell,bonesToBananas,Bones to Bananas,c07/bonesToBananas.png
uspell,bonesToPeaches,Bones to Peaches,c07/bonesToPeaches.png
uspell,homeTeleport,Home Teleport,c07/lumbridgeHomeTeleport.png
uspell,greaterHomeTeleport,Greater Home Teleport,c07/edgevilleHomeTeleport.png
uspell,cityTeleport,City Teleport,c07/varrockTeleport.png
marker,mk3,Furnace,c07/furnaceIcon.png
marker,mk4,Anvil,c07/anvilIcon.png
marker,mk6,Cooking range,c07/cookingRangeIcon.png
marker,mk11,Rune altar,c07/runecraftIcon.png
marker,mk12,Slayer master,c07/slayerMasterIcon.png
marker,mk13,Sawmill,c07/sawmillIcon.png
marker,mk14,Market stall,c07/generalStoreIcon.png
marker,mk15,Farming patch,c07/farmingPatchIcon.png
marker,mk16,Agility obstacle,c07/agilityShortcutIcon.png
marker,mk23,Dungeon,c07/dungeonIcon.png
marker,mk25,Windmill,c07/windmillIcon.png
marker,mk26,Pet insurer,c07/petShopIcon.png
marker,mk27,Achievement board,c07/pohNoticeboardIcon.png
marker,mkbank,Bank,c07/bankIcon.png
marker,mkge,Grand Exchange,c07/grandExchangeIcon.png
marker,mkbarber,Barber,c07/hairdresserIcon.png
marker,mkaltar,Altar,c07/altarIcon.png
marker,mkshop_general,General Store,c07/generalStoreIcon.png
marker,mkshop_smith,Smithing Supply,c07/axeShopIcon.png
marker,mkshop_weapon,Sword Shop,c07/swordShopIcon.png
marker,mkshop_armour,Armour Shop,c07/platebodyShopIcon.png
marker,mkshop_food,Fishing Shop,c07/fishingShopIcon.png
marker,mkshop_magic,Magic Guild,c07/magicShopIcon.png
marker,mkshop_archery,Archery Shop,c07/archeryShopIcon.png
marker,mkshop_craft,Crafting Shop,c07/craftingShopIcon.png
marker,mkhouse,Your house,c07/housePortalIcon.png
marker,mkskull,Where you fell,i07/bones.png
